title,description,difficulty,prep_time,cook_time,servings,ingredients,instructions,calories,protein,fats,carbs,tags,source_url
Beef ragu,"This slow-cooked beef ragu is rich, hearty, and worth every minute. Perfect for Sunday dinner!",medium,20,2,6,"[{""name"":""pappardelle"",""amount"":""400"",""unit"":""g"",""category"":""important"",""substitutes"":[],""notes"":""""},{""name"":""beef chuck"",""amount"":""800"",""unit"":""g"",""category"":""key"",""substitutes"":[],""notes"":""""},{""name"":""2 cans crushed tomatoes"",""amount"":"""",""unit"":"""",""category"":""important"",""substitutes"":[],""notes"":""""},{""name"":""2 carrots"",""amount"":"""",""unit"":"""",""category"":""important"",""substitutes"":[],""notes"":""""},{""name"":""2 celery stalks"",""amount"":"""",""unit"":"""",""category"":""important"",""substitutes"":[],""notes"":""""},{""name"":""1 onion"",""amount"":"""",""unit"":"""",""category"":""important"",""substitutes"":[],""notes"":""""},{""name"":""garlic"",""amount"":""4"",""unit"":""cloves"",""category"":""flavor"",""substitutes"":[""garlic powder"",""shallots"",""garlic paste""],""notes"":""""},{""name"":""red wine"",""amount"":""200"",""unit"":""ml"",""category"":""important"",""substitutes"":[""beef broth"",""grape juice"",""cranberry juice""],""notes"":""""},{""name"":""beef broth"",""amount"":""200"",""unit"":""ml"",""category"":""key"",""substitutes"":[""vegetable broth"",""mushroom broth"",""red wine""],""notes"":""""},{""name"":""tomato paste"",""amount"":""2"",""unit"":""tbsp"",""category"":""important"",""substitutes"":[""tomato sauce"",""ketchup"",""sun-dried tomatoes""],""notes"":""""},{""name"":""rosemary"",""amount"":""5"",""unit"":""g"",""category"":""flavor"",""substitutes"":[""thyme"",""oregano"",""sage""],""notes"":""""},{""name"":""olive oil"",""amount"":""3"",""unit"":""tbsp"",""category"":""base"",""substitutes"":[""vegetable oil"",""avocado oil"",""grapeseed oil"",""canola oil""],""notes"":""""},{""name"":""salt"",""amount"":"""",""unit"":"""",""category"":""base"",""substitutes"":[],""notes"":""""},{""name"":""pepper"",""amount"":"""",""unit"":"""",""category"":""important"",""substitutes"":[],""notes"":""""}]","[""Cut the beef into large chunks and season with salt and pepper"",""Finely chop the carrots, celery, onion, and garlic"",""Roughly chop the rosemary"",""Heat olive oil in a large pot over medium-high heat"",""Brown the beef on all sides (approx"",""5 - 7 min.)"",""Remove and set aside"",""In the same pot, add carrots, celery, and onion"",""Cook for approx"",""until softened"",""Add garlic and rosemary and cook for approx"",""Stir in tomato paste and cook for approx"",""Add red wine and let simmer for approx"",""Add crushed tomatoes, beef broth, and the browned beef"",""Bring to a simmer, then reduce heat to low"",""Cover and cook for approx"",""2 hours, stirring occasionally, until the beef is very tender and falls apart"",""Shred the beef with two forks"",""Season with salt and pepper"",""Cook pasta according to package instructions until al dente"",""Drain the pasta"",""Serve pasta topped with beef ragu and Parmesan cheese""]",612,23,20,84,"italian,main,pasta,comfort food,savory,for four,beef,vegetables,autumn,winter,braising",https://www.kitchenstories.com/en/recipes/beef-ragu
Sausage rigatoni,"This sausage rigatoni is hearty, flavorful, and ready in 35 minutes. A family favorite!",easy,10,25,4,"[{""name"":""rigatoni"",""amount"":""400"",""unit"":""g"",""category"":""key"",""substitutes"":[],""notes"":""""},{""name"":""italian sausage"",""amount"":""400"",""unit"":""g"",""category"":""important"",""substitutes"":[],""notes"":""""},{""name"":""1 can crushed tomatoes"",""amount"":"""",""unit"":"""",""category"":""important"",""substitutes"":[],""notes"":""""},{""name"":""1 onion"",""amount"":"""",""unit"":"""",""category"":""important"",""substitutes"":[],""notes"":""""},{""name"":""garlic"",""amount"":""3"",""unit"":""cloves"",""category"":""flavor"",""substitutes"":[""garlic powder"",""shallots"",""garlic paste""],""notes"":""""},{""name"":""heavy cream"",""amount"":""200"",""unit"":""ml"",""category"":""important"",""substitutes"":[""coconut cream"",""evaporated milk"",""half and half"",""milk and butter""],""notes"":""""},{""name"":""parmesan cheese"",""amount"":""50"",""unit"":""g"",""category"":""important"",""substitutes"":[],""notes"":""""},{""name"":""basil"",""amount"":""5"",""unit"":""g"",""category"":""flavor"",""substitutes"":[""oregano"",""parsley"",""cilantro"",""mint""],""notes"":""""},{""name"":""olive oil"",""amount"":""2"",""unit"":""tbsp"",""category"":""base"",""substitutes"":[""vegetable oil"",""avocado oil"",""grapeseed oil"",""canola oil""],""notes"":""""},{""name"":""chili flakes"",""amount"":""1"",""unit"":""tsp"",""category"":""flavor"",""substitutes"":[],""notes"":""""},{""name"":""salt"",""amount"":"""",""unit"":"""",""category"":""base"",""substitutes"":[],""notes"":""""},{""name"":""pepper"",""amount"":"""",""unit"":"""",""category"":""important"",""substitutes"":[],""notes"":""""}]","[""Remove sausage from casings"",""Finely chop the onion and garlic"",""Roughly chop the basil"",""Heat olive oil in a large pan over medium-high heat"",""Add sausage and cook for approx"",""5 - 7 min., breaking it up with a spoon, until browned"",""Add onion and cook for approx"",""until softened"",""Add garlic and chili flakes and cook for approx"",""Add crushed tomatoes and bring to a simmer"",""Cook for approx"",""until the sauce has thickened"",""Stir in heavy cream and Parmesan cheese"",""Season with salt and pepper"",""In the meantime, cook pasta according to package instructions until al dente"",""Drain the pasta, reserving some pasta water"",""Add the pasta to the sauce and toss to combine, adding pasta water as needed"",""Serve with basil and more Parmesan cheese""]",742,28,25,102,"italian,weeknight dinner,main,cheese,pasta,comfort food,savory,for four,dairy,pork,sausage,sauteing",https://www.kitchenstories.com/en/recipes/sausage-rigatoni
Baked ziti,"This baked ziti is cheesy, saucy, and perfect for feeding a crowd. Ready in 45 minutes!",easy,15,30,6,"[{""name"":""ziti"",""amount"":""500"",""unit"":""g"",""category"":""key"",""substitutes"":[],""notes"":""""},{""name"":""1 jar marinara sauce"",""amount"":"""",""unit"":"""",""category"":""important"",""substitutes"":[],""notes"":""""},{""name"":""ricotta cheese"",""amount"":""400"",""unit"":""g"",""category"":""important"",""substitutes"":[],""notes"":""""},{""name"":""mozzarella cheese"",""amount"":""200"",""unit"":""g"",""category"":""important"",""substitutes"":[],""notes"":""""},{""name"":""parmesan cheese"",""amount"":""100"",""unit"":""g"",""category"":""important"",""substitutes"":[],""notes"":""""},{""name"":""1 egg"",""amount"":"""",""unit"":"""",""category"":""important"",""substitutes"":[],""notes"":""""},{""name"":""basil"",""amount"":""5"",""unit"":""g"",""category"":""flavor"",""substitutes"":[""oregano"",""parsley"",""cilantro"",""mint""],""notes"":""""},{""name"":""italian seasoning"",""amount"":""1"",""unit"":""tsp"",""category"":""important"",""substitutes"":[],""notes"":""""},{""name"":""salt"",""amount"":"""",""unit"":"""",""category"":""base"",""substitutes"":[],""notes"":""""},{""name"":""pepper"",""amount"":"""",""unit"":"""",""category"":""important"",""substitutes"":[],""notes"":""""}]","[""Preheat the oven to 190°C/375°F"",""Cook pasta according to package instructions until just al dente (it will cook more in the oven)"",""In a bowl, mix together ricotta cheese, half the mozzarella cheese, half the Parmesan cheese, egg, Italian seasoning, salt, and pepper"",""In a large baking dish, spread a thin layer of marinara sauce"",""Add half the pasta, then dollop half the ricotta mixture on top"",""Spread half the remaining marinara sauce over the ricotta"",""Repeat layers with remaining pasta, ricotta mixture, and marinara sauce"",""Top with remaining mozzarella and Parmesan cheese"",""Cover with foil and bake for approx"",""Remove foil and bake for approx"",""more until cheese is golden and bubbling"",""Let cool for 5 min"",""Roughly chop the basil and sprinkle on top"",""Serve and enjoy!""]",688,26,23,95,"italian,main,cheese,crowd pleaser,pasta,comfort food,savory,for four,dairy,baking",https://www.kitchenstories.com/en/recipes/baked-ziti
Chicken tetrazzini,This creamy chicken and mushroom pasta bake is comfort food at its finest. Ready in 50 minutes!,easy,20,30,6,"[{""name"":""spaghetti"",""amount"":""400"",""unit"":""g"",""category"":""key"",""substitutes"":[""linguine"",""fettuccine"",""angel hair"",""bucatini""],""notes"":""""},{""name"":""cooked chicken"",""amount"":""400"",""unit"":""g"",""category"":""key"",""substitutes"":[],""notes"":""""},{""name"":""mushrooms"",""amount"":""300"",""unit"":""g"",""category"":""important"",""substitutes"":[""portobello"",""shiitake"",""cremini"",""button mushrooms""],""notes"":""""},{""name"":""1 onion"",""amount"":"""",""unit"":"""",""category"":""important"",""substitutes"":[],""notes"":""""},{""name"":""garlic"",""amount"":""3"",""unit"":""cloves"",""category"":""flavor"",""substitutes"":[""garlic powder"",""shallots"",""garlic paste""],""notes"":""""},{""name"":""heavy cream"",""amount"":""300"",""unit"":""ml"",""category"":""important"",""substitutes"":[""coconut cream"",""evaporated milk"",""half and half"",""milk and butter""],""notes"":""""},{""name"":""chicken broth"",""amount"":""200"",""unit"":""ml"",""category"":""key"",""substitutes"":[""vegetable broth"",""beef broth"",""bouillon"",""water with bouillon cube""],""notes"":""""},{""name"":""parmesan cheese"",""amount"":""100"",""unit"":""g"",""category"":""important"",""substitutes"":[],""notes"":""""},{""name"":""breadcrumbs"",""amount"":""50"",""unit"":""g"",""category"":""key"",""substitutes"":[""panko"",""crushed crackers"",""crushed cornflakes""],""notes"":""""},{""name"":""butter"",""amount"":""50"",""unit"":""g"",""category"":""important"",""substitutes"":[""margarine"",""coconut oil"",""olive oil"",""ghee""],""notes"":""""},{""name"":""flour"",""amount"":""2"",""unit"":""tbsp"",""category"":""base"",""substitutes"":[""almond flour"",""coconut flour"",""oat flour"",""gluten-free flour""],""notes"":""""},{""name"":""parsley"",""amount"":""5"",""unit"":""g"",""category"":""flavor"",""substitutes"":[""cilantro"",""chervil"",""celery leaves""],""notes"":""""},{""name"":""salt"",""amount"":"""",""unit"":"""",""category"":""base"",""substitutes"":[],""notes"":""""},{""name"":""pepper"",""amount"":"""",""unit"":"""",""category"":""important"",""substitutes"":[],""notes"":""""}]","[""Preheat the oven to 190°C/375°F"",""Shred or dice the cooked chicken"",""Slice the mushrooms"",""Finely chop the onion, garlic, and parsley"",""Cook pasta according to package instructions until just al dente"",""In a large pan, melt butter over medium heat"",""Add mushrooms and cook for approx"",""until browned"",""Add onion and cook for approx"",""until softened"",""Add garlic and flour and cook for approx"",""Gradually add chicken broth and heavy cream, stirring constantly"",""Bring to a simmer and cook for approx"",""until the sauce has thickened"",""Stir in half the Parmesan cheese and season with salt and pepper"",""In a large bowl, combine pasta, chicken, and sauce"",""Transfer to a greased baking dish"",""In a small bowl, mix together breadcrumbs, remaining Parmesan cheese, and melted butter"",""Sprinkle on top of the pasta"",""Bake for approx"",""25 - 30 min"",""until golden and bubbling"",""Let cool for 5 min"",""Serve with parsley""]",698,26,23,96,"american,main,cheese,pasta,comfort food,savory,for four,dairy,chicken,vegetables,baking",https://www.kitchenstories.com/en/recipes/chicken-tetrazzini
Gorgonzola Lemon Spinach Pasta,"This gorgonzola lemon spinach pasta is creamy, tangy, and ready in 25 minutes. A sophisticated weeknight dinner!",easy,10,15,2,"[{""name"":""pasta"",""amount"":""250"",""unit"":""g"",""category"":""key"",""substitutes"":[""rice noodles"",""egg noodles"",""zucchini noodles"",""spaghetti squash""],""notes"":""""},{""name"":""gorgonzola cheese"",""amount"":""150"",""unit"":""g"",""category"":""important"",""substitutes"":[],""notes"":""""},{""name"":""spinach"",""amount"":""200"",""unit"":""g"",""category"":""important"",""substitutes"":[""kale"",""swiss chard"",""arugula"",""collard greens""],""notes"":""""},{""name"":""1 lemon"",""amount"":"""",""unit"":"""",""category"":""flavor"",""substitutes"":[],""notes"":""""},{""name"":""garlic"",""amount"":""3"",""unit"":""cloves"",""category"":""flavor"",""substitutes"":[""garlic powder"",""shallots"",""garlic paste""],""notes"":""""},{""name"":""heavy cream"",""amount"":""200"",""unit"":""ml"",""category"":""important"",""substitutes"":[""coconut cream"",""evaporated milk"",""half and half"",""milk and butter""],""notes"":""""},{""name"":""parmesan cheese"",""amount"":""50"",""unit"":""g"",""category"":""important"",""substitutes"":[],""notes"":""""},{""name"":""olive oil"",""amount"":""2"",""unit"":""tbsp"",""category"":""base"",""substitutes"":[""vegetable oil"",""avocado oil"",""grapeseed oil"",""canola oil""],""notes"":""""},{""name"":""salt"",""amount"":"""",""unit"":"""",""category"":""base"",""substitutes"":[],""notes"":""""},{""name"":""pepper"",""amount"":"""",""unit"":"""",""category"":""important"",""substitutes"":[],""notes"":""""}]","[""Zest and juice the lemon"",""Finely chop the garlic"",""Cook pasta according to package instructions until al dente"",""Drain the pasta, reserving 1 cup of pasta water"",""In a large pan, heat olive oil over medium heat"",""Add garlic and cook for approx"",""Add heavy cream and bring to a simmer"",""Add gorgonzola cheese and stir until melted"",""Add lemon zest and juice"",""Add spinach and stir until wilted"",""Season with salt and pepper"",""Add the pasta and toss to combine, adding pasta water as needed"",""Serve with Parmesan cheese""]",758,28,25,104,"italian,weeknight dinner,vegetarian,main,cheese,pasta,comfort food,meatless,european,savory,for two,dairy,vegetables,sauteing",https://www.kitchenstories.com/en/recipes/gorgonzola-lemon-spinach-pasta
Creamy leek and cheese pasta,"This creamy leek and cheese pasta is rich, comforting, and ready in 30 minutes. A cozy dinner!",easy,10,20,2,"[{""name"":""pasta"",""amount"":""250"",""unit"":""g"",""category"":""key"",""substitutes"":[""rice noodles"",""egg noodles"",""zucchini noodles"",""spaghetti squash""],""notes"":""""},{""name"":""2 leeks"",""amount"":"""",""unit"":"""",""category"":""important"",""substitutes"":[],""notes"":""""},{""name"":""garlic"",""amount"":""3"",""unit"":""cloves"",""category"":""flavor"",""substitutes"":[""garlic powder"",""shallots"",""garlic paste""],""notes"":""""},{""name"":""heavy cream"",""amount"":""200"",""unit"":""ml"",""category"":""important"",""substitutes"":[""coconut cream"",""evaporated milk"",""half and half"",""milk and butter""],""notes"":""""},{""name"":""gruyère cheese"",""amount"":""100"",""unit"":""g"",""category"":""important"",""substitutes"":[],""notes"":""""},{""name"":""parmesan cheese"",""amount"":""50"",""unit"":""g"",""category"":""important"",""substitutes"":[],""notes"":""""},{""name"":""butter"",""amount"":""2"",""unit"":""tbsp"",""category"":""important"",""substitutes"":[""margarine"",""coconut oil"",""olive oil"",""ghee""],""notes"":""""},{""name"":""thyme"",""amount"":""5"",""unit"":""g"",""category"":""flavor"",""substitutes"":[""oregano"",""rosemary"",""marjoram""],""notes"":""""},{""name"":""salt"",""amount"":"""",""unit"":"""",""category"":""base"",""substitutes"":[],""notes"":""""},{""name"":""pepper"",""amount"":"""",""unit"":"""",""category"":""important"",""substitutes"":[],""notes"":""""}]","[""Thinly slice the leeks"",""Finely chop the garlic and thyme"",""Grate the Gruyère and Parmesan cheese"",""Cook pasta according to package instructions until al dente"",""Drain the pasta, reserving 1 cup of pasta water"",""In a large pan, melt butter over medium heat"",""Add leeks and cook for approx"",""until very soft and slightly caramelized"",""Add garlic and thyme and cook for approx"",""Add heavy cream and bring to a simmer"",""Add Gruyère and Parmesan cheese and stir until melted"",""Season with salt and pepper"",""Add the pasta and toss to combine, adding pasta water as needed"",""Serve immediately""]",712,27,24,98,"weeknight dinner,vegetarian,main,cheese,pasta,comfort food,meatless,savory,for two,dairy,vegetables,sauteing",https://www.kitchenstories.com/en/recipes/creamy-leek-and-cheese-pasta
Lazy pasta Bolognese,This lazy pasta Bolognese cuts corners without sacrificing flavor. Ready in 25 minutes!,easy,5,20,4,"[{""name"":""pasta"",""amount"":""400"",""unit"":""g"",""category"":""key"",""substitutes"":[""rice noodles"",""egg noodles"",""zucchini noodles"",""spaghetti squash""],""notes"":""""},{""name"":""ground beef"",""amount"":""500"",""unit"":""g"",""category"":""key"",""substitutes"":[""ground turkey"",""ground pork"",""ground lamb"",""plant-based meat""],""notes"":""""},{""name"":""1 jar marinara sauce"",""amount"":"""",""unit"":"""",""category"":""important"",""substitutes"":[],""notes"":""""},{""name"":""1 onion"",""amount"":"""",""unit"":"""",""category"":""important"",""substitutes"":[],""notes"":""""},{""name"":""garlic"",""amount"":""3"",""unit"":""cloves"",""category"":""flavor"",""substitutes"":[""garlic powder"",""shallots"",""garlic paste""],""notes"":""""},{""name"":""parmesan cheese"",""amount"":""50"",""unit"":""g"",""category"":""important"",""substitutes"":[],""notes"":""""},{""name"":""basil"",""amount"":""5"",""unit"":""g"",""category"":""flavor"",""substitutes"":[""oregano"",""parsley"",""cilantro"",""mint""],""notes"":""""},{""name"":""olive oil"",""amount"":""2"",""unit"":""tbsp"",""category"":""base"",""substitutes"":[""vegetable oil"",""avocado oil"",""grapeseed oil"",""canola oil""],""notes"":""""},{""name"":""italian seasoning"",""amount"":""1"",""unit"":""tsp"",""category"":""important"",""substitutes"":[],""notes"":""""},{""name"":""salt"",""amount"":"""",""unit"":"""",""category"":""base"",""substitutes"":[],""notes"":""""},{""name"":""pepper"",""amount"":"""",""unit"":"""",""category"":""important"",""substitutes"":[],""notes"":""""}]","[""Finely chop the onion and garlic"",""Roughly chop the basil"",""Heat olive oil in a large pan over medium-high heat"",""Add ground beef and cook for approx"",""5 - 7 min., breaking it up with a spoon, until browned"",""Add onion and cook for approx"",""until softened"",""Add garlic and Italian seasoning and cook for approx"",""Add marinara sauce and bring to a simmer"",""Cook for approx"",""Season with salt and pepper"",""In the meantime, cook pasta according to package instructions until al dente"",""Drain the pasta"",""Serve pasta topped with Bolognese sauce, Parmesan cheese, and basil""]",642,24,21,88,"weeknight dinner,main,cheese,pasta,comfort food,savory,for four,dairy,beef,sauteing",https://www.kitchenstories.com/en/recipes/lazy-pasta-bolognese
Silky turmeric pasta,"This silky turmeric pasta is golden, aromatic, and ready in 25 minutes. A unique twist on classic pasta!",easy,10,15,2,"[{""name"":""pasta"",""amount"":""250"",""unit"":""g"",""category"":""key"",""substitutes"":[""rice noodles"",""egg noodles"",""zucchini noodles"",""spaghetti squash""],""notes"":""""},{""name"":""turmeric"",""amount"":""1"",""unit"":""tsp"",""category"":""flavor"",""substitutes"":[""saffron"",""curry powder"",""ginger""],""notes"":""""},{""name"":""butter"",""amount"":""100"",""unit"":""g"",""category"":""important"",""substitutes"":[""margarine"",""coconut oil"",""olive oil"",""ghee""],""notes"":""""},{""name"":""garlic"",""amount"":""3"",""unit"":""cloves"",""category"":""flavor"",""substitutes"":[""garlic powder"",""shallots"",""garlic paste""],""notes"":""""},{""name"":""1 lemon"",""amount"":"""",""unit"":"""",""category"":""flavor"",""substitutes"":[],""notes"":""""},{""name"":""parmesan cheese"",""amount"":""50"",""unit"":""g"",""category"":""important"",""substitutes"":[],""notes"":""""},{""name"":""parsley"",""amount"":""5"",""unit"":""g"",""category"":""flavor"",""substitutes"":[""cilantro"",""chervil"",""celery leaves""],""notes"":""""},{""name"":""salt"",""amount"":"""",""unit"":"""",""category"":""base"",""substitutes"":[],""notes"":""""},{""name"":""pepper"",""amount"":"""",""unit"":"""",""category"":""important"",""substitutes"":[],""notes"":""""}]","[""Zest and juice the lemon"",""Finely chop the garlic and parsley"",""Cook pasta according to package instructions until al dente"",""Drain the pasta, reserving 1 cup of pasta water"",""In a large pan, melt butter over medium heat"",""Add garlic and turmeric and cook for approx"",""until fragrant"",""Add lemon zest and juice"",""Add the pasta and toss to combine, adding pasta water as needed to create a silky sauce"",""Stir in Parmesan cheese and season with salt and pepper"",""Serve with parsley""]",628,24,21,86,"weeknight dinner,vegetarian,main,cheese,pasta,comfort food,meatless,savory,for two,dairy,sauteing",https://www.kitchenstories.com/en/recipes/silky-turmeric-pasta
Spaghetti all'assassina,"Spaghetti all'assassina, or assassin's spaghetti is a sensational pasta experience. Indulge in a symphony of flavors as the sauce caramelizes to create crispy, sweet tomato bits.",easy,20,20,1,"[{""name"":""spaghetti"",""amount"":""100"",""unit"":""g"",""category"":""key"",""substitutes"":[""linguine"",""fettuccine"",""angel hair"",""bucatini""],""notes"":""""},{""name"":""tomato purée (passata)"",""amount"":""150"",""unit"":""g"",""category"":""important"",""substitutes"":[],""notes"":""""},{""name"":""tomato paste"",""amount"":""2"",""unit"":""tbsp"",""category"":""important"",""substitutes"":[""tomato sauce"",""ketchup"",""sun-dried tomatoes""],""notes"":""""},{""name"":""water"",""amount"":""400"",""unit"":""ml"",""category"":""base"",""substitutes"":[],""notes"":""""},{""name"":""½ tsp chili flakes"",""amount"":"""",""unit"":"""",""category"":""flavor"",""substitutes"":[],""notes"":""""},{""name"":""olive oil"",""amount"":""3"",""unit"":""tbsp"",""category"":""base"",""substitutes"":[""vegetable oil"",""avocado oil"",""grapeseed oil"",""canola oil""],""notes"":""""},{""name"":""garlic"",""amount"":""2"",""unit"":""cloves"",""category"":""flavor"",""substitutes"":[""garlic powder"",""shallots"",""garlic paste""],""notes"":""""},{""name"":""parsley"",""amount"":""5"",""unit"":""g"",""category"":""flavor"",""substitutes"":[""cilantro"",""chervil"",""celery leaves""],""notes"":""""},{""name"":""kitchen stories pasta magie seasoning"",""amount"":""1"",""unit"":""tsp"",""category"":""key"",""substitutes"":[],""notes"":""""},{""name"":""salt"",""amount"":"""",""unit"":"""",""category"":""base"",""substitutes"":[],""notes"":""""}]","[""To make the tomato broth, bring water to a boil and add tomato paste, mix to combine"",""Season with salt and pepper and keep warm over low heat"",""Peel garlic and grate finely"",""In a large, non-stick frying pan, heat olive oil over medium-high heat, then add garlic, chili flakes and Pasta Magie seasoning"",""Mix to combine"",""When garlic is golden brown, add tomato purée and let it simmer for approx"",""Then add spaghetti and let it cook in the sauce for approx"",""3–5 min until the sauce caramelizes and you can see dark and crispy spots on the pasta"",""Gradually add some of the tomato broth prepared in the first step to the pasta, let it simmer while stirring occasionally"",""Repeat 3 or 4 times when pasta absorbs the liquid, until the pasta is cooked until al dente"",""Finely chop the parsley"",""When the pasta is ready, garnish with parsley and season""]",826,31,28,114,"italian,weeknight dinner,vegetarian,vegan,one pot,main,crowd pleaser,pasta,for one,lactose free,meatless,pasta magie,savory,frying,vegetables,sauteing",https://www.kitchenstories.com/en/recipes/spaghetti-all-assassina
5-ingredient caramelized zucchini pasta with feta,This is a super simple base from which to start for a quick weeknight lunch or dinner and it can be experimented with to your preferences.,easy,30,20,2,"[{""name"":""zucchini"",""amount"":""400"",""unit"":""g"",""category"":""important"",""substitutes"":[""yellow squash"",""cucumber"",""eggplant""],""notes"":""""},{""name"":""tagliatelle"",""amount"":""200"",""unit"":""g"",""category"":""important"",""substitutes"":[],""notes"":""""},{""name"":""½ lemon"",""amount"":"""",""unit"":"""",""category"":""flavor"",""substitutes"":[],""notes"":""""},{""name"":""5 sprigs mint"",""amount"":"""",""unit"":"""",""category"":""flavor"",""substitutes"":[],""notes"":""""},{""name"":""feta cheese"",""amount"":""100"",""unit"":""g"",""category"":""important"",""substitutes"":[],""notes"":""""},{""name"":""pasta water"",""amount"":"""",""unit"":"""",""category"":""key"",""substitutes"":[],""notes"":""""},{""name"":""olive oil"",""amount"":"""",""unit"":"""",""category"":""base"",""substitutes"":[""vegetable oil"",""avocado oil"",""grapeseed oil"",""canola oil""],""notes"":""""},{""name"":""salt"",""amount"":"""",""unit"":"""",""category"":""base"",""substitutes"":[],""notes"":""""},{""name"":""pepper"",""amount"":"""",""unit"":"""",""category"":""important"",""substitutes"":[],""notes"":""""},{""name"":""sugar"",""amount"":"""",""unit"":"""",""category"":""base"",""substitutes"":[""honey"",""maple syrup"",""agave"",""coconut sugar""],""notes"":""""}]","[""Set a large pot of water to boil over medium-high heat"",""Trim ends of zucchini, and use the large holed-side of a box grater to grate the zucchini into a clean towel set inside a bowl"",""Use the towel to help you squeeze out as much of the extra water from the grated zucchini; discarding the liquid"",""Zest and juice lemon"",""Pluck mint leaves and thinly slice"",""Crumble feta cheese into a bowl"",""Heat a frying pan over medium heat"",""Add olive oil"",""Once hot, add grated zucchini"",""Season generously with salt, pepper, and a pinch of sugar and let cook, stirring occasionally, for approx"",""10 – 15 min"",""until it starts to brown and stick to the bottom of the pan"",""While the zucchini is caramelizing, season the boiling pot of water with plenty of salt and cook pasta according to package instructions until al dente"",""Reserve some pasta water, then drain pasta"",""Add cooked pasta, some pasta water, lemon juice, half the feta cheese, and half the mint to the frying pan with the caramelized zucchini"",""Toss everything together, adding more pasta water as needed, until a creamy sauce starts to coat the pasta"",""Taste and add more salt and pepper as desired"",""Divide evenly between serving plates and top with remaining feta, mint, and lemon zest"",""Serve immediately and enjoy!""]",554,21,18,76,"italian,kid friendly,vegetarian,main,cheese,crowd pleaser,pasta,comfort food,meatless,european,savory,fruits,for two,herbs,vegetables,spring,summer,sauteing,quick-wins",https://www.kitchenstories.com/en/recipes/5-ingredient-caramelized-zucchini-pasta-with-feta
Mediterranean pasta with pimientos,"Mediterranean pasta with Padrón peppers, zucchini, carrot, and dried tomatoes in a savory tomato sauce.",medium,20,20,2,"[{""name"":""pasta (e.g. orecchiette)"",""amount"":""250"",""unit"":""g"",""category"":""key"",""substitutes"":[],""notes"":""""},{""name"":""padrón peppers"",""amount"":""200"",""unit"":""g"",""category"":""base"",""substitutes"":[],""notes"":""""},{""name"":""1 zucchini"",""amount"":"""",""unit"":"""",""category"":""important"",""substitutes"":[],""notes"":""""},{""name"":""1 carrot"",""amount"":"""",""unit"":"""",""category"":""important"",""substitutes"":[],""notes"":""""},{""name"":""dried tomatoes in oil"",""amount"":""150"",""unit"":""g"",""category"":""important"",""substitutes"":[],""notes"":""""},{""name"":""pureed tomatoes"",""amount"":""400"",""unit"":""ml"",""category"":""important"",""substitutes"":[],""notes"":""""},{""name"":""1 red onion"",""amount"":"""",""unit"":"""",""category"":""important"",""substitutes"":[],""notes"":""""},{""name"":""garlic"",""amount"":""1"",""unit"":""clove"",""category"":""flavor"",""substitutes"":[""garlic powder"",""shallots"",""garlic paste""],""notes"":""""},{""name"":""1 chili pepper"",""amount"":"""",""unit"":"""",""category"":""flavor"",""substitutes"":[],""notes"":""""},{""name"":""1 sprig rosemary"",""amount"":"""",""unit"":"""",""category"":""flavor"",""substitutes"":[],""notes"":""""},{""name"":""2 sprigs thyme"",""amount"":"""",""unit"":"""",""category"":""flavor"",""substitutes"":[],""notes"":""""},{""name"":""sugar"",""amount"":""1"",""unit"":""tsp"",""category"":""base"",""substitutes"":[""honey"",""maple syrup"",""agave"",""coconut sugar""],""notes"":""""},{""name"":""vegetable oil for frying"",""amount"":"""",""unit"":"""",""category"":""base"",""substitutes"":[],""notes"":""""},{""name"":""salt"",""amount"":"""",""unit"":"""",""category"":""base"",""substitutes"":[],""notes"":""""},{""name"":""pepper"",""amount"":"""",""unit"":"""",""category"":""important"",""substitutes"":[],""notes"":""""}]","[""Cook pasta according to the package instructions in salted, boiling water until al dente"",""Drain and set to one side"",""Meanwhile, remove the seeds from the chili pepper and chop finely"",""Finely dice zucchini, carrot, onion, garlic and dried tomatoes"",""Finely chop rosemary and thyme"",""Fry vegetables in some vegetable oil and season with sugar, salt and pepper"",""Pour in pureed tomatoes, chopped herbs, and chili"",""Saute for approx"",""until sauce has thickened"",""In a second pan, fry Padrón peppers in some vegetable oil and add plenty of salt"",""Toss the noodles in the sauce and serve in a deep dish with the fried Padrón peppers on top""]",780,29,26,107,"weeknight dinner,vegetarian,vegan,main,pasta,lactose free,meatless,spanish and portuguese,savory,for two,herbs,vegetables,sauteing",https://www.kitchenstories.com/en/recipes/mediterranean-pasta-with-pimientos
